id,datetime,tweets,edited,sentiment_intensity,sentiment,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
17978809949102080,2010-12-23 16:24:16+00:00,"@Gen22 beach? has 128 beaches here in my city, rivers and waterfalls.",gen22 beach beach city river waterfall,0.0,Neutral,0,0,0,0,2,0,0,0
17741976044576768,2010-12-23 00:43:11+00:00,"City of Abbotsford names waterfall Devon Falls after Devon Clifford, @YouSayParty 's drummer who died earlier this year http://to.ly/9b2N",city abbotsford name waterfall devon fall devon clifford yousayparty drummer die earlier year,-0.5994,Negative,0,0,0,1,0,2,0,0
17643482348785664,2010-12-22 18:11:48+00:00,Kadambi Waterfalls: A few nice streaming images I found: Kadambi Waterfalls Image by wildxplorer Risk City Image... http://bit.ly/fv9WuM,kadambi waterfall nice stream image find kadambi waterfall image wildxplorer risk city image,0.1779,Positive,0,1,0,1,0,0,0,0
17331935567159296,2010-12-21 21:33:50+00:00,"Listening to #OzricTentacles 'Waterfall Cities', a birthday present from my excellent sister, and one of their finest albums IMO.",listen ozrictentacles city birthday present excellent sister fine album imo,0.6705,Positive,0,3,0,0,3,0,3,2
15441984592285696,2010-12-16 16:23:50+00:00,"@DietitianJanel I was there last summer and loved how walkable the city is, the vineyards and waterfalls along the Columbia are incredible!",dietitianjanel last summer love walkable city vineyard waterfall columbia incredible,0.6369,Positive,0,0,0,0,1,0,0,0
14935006417788930,2010-12-15 06:49:17+00:00,"in a sound studio with the incredible Ben Hyde, sweating waterfalls, recording and editing while the rest of the city rests it's woozy head",sound studio incredible ben hyde sweat waterfall record edit rest city rest woozy head,0.0,Neutral,0,0,0,1,0,0,0,0
14903888561840128,2010-12-15 04:45:38+00:00,@bkksmackdown Most of the good places are outside the city. Chat Trakan waterfall is worth a visit but it is a 100 km from the airport..,good place city chat trakan waterfall visit km airport,0.4404,Positive,0,2,0,0,1,0,1,1
14065762268348416,2010-12-12 21:15:13+00:00,"If u werent @thecitychurch this morning u missed justin bieber on stage. Also, I blame city kids for my waterfall of tears #WorldClassChurch",u werent thecitychurch morning u miss justin bieber stage also blame city kid waterfall tear worldclasschurch,-0.2396,Negative,1,1,1,0,0,0,0,0
13756097483513857,2010-12-12 00:44:43+00:00,@hookedonhicks The city or  waterfalls they show both the waterfall is between both cities the Canadian side city unfortunately is prettier,hookedonhicks city waterfall show waterfall city canadian side city unfortunately pretty,0.2023,Positive,0,0,0,0,0,0,0,1
13525986721140736,2010-12-11 09:30:21+00:00,"Appartment (@ Waterfall Garden, Pakuwon city) http://4sq.com/9ABcLv",appartment waterfall garden pakuwon city,0.0,Neutral,0,0,0,0,1,0,0,0
13268500944519168,2010-12-10 16:27:11+00:00,"@ShermHJr Yo, I had to hit up the software company to cop 2 more live wallpapers this morning, lol - City at Night and Jungle Waterfall ...",shermhjr yo hit software company cop live wallpaper morning city night jungle waterfall,0.0,Neutral,1,1,0,1,0,0,0,1
12094384048709632,2010-12-07 10:41:40+00:00,"Waterfall near Cork City is unaccessible. 

Well certainly by truck. 

We had to, yet again, abandon ship.",waterfall cork city unaccessible well certainly truck yet abandon ship,0.1531,Positive,0,1,0,1,0,1,0,1
11534939149303808,2010-12-05 21:38:38+00:00,"Broken Letters, Nightmare Waterfall, Naked Hearts tonight at magic city wholesale",broken letter nightmare waterfall naked heart tonight magic city wholesale,-0.4767,Negative,1,1,0,1,0,1,0,0
11248751305822208,2010-12-05 02:41:25+00:00,"Come get cold with us on Sunday night! Naked Hearts, Broken Letters, and Nightmare Waterfall at Magic City Wholesale starting at 8 pm or so",come get cold sunday night naked heart broken letter nightmare waterfall magic city wholesale start pm,-0.4767,Negative,1,2,0,1,0,1,0,0
11151879257989120,2010-12-04 20:16:29+00:00,"nj buy Waterfalls, No Neighbors! (Corbin City/Tuckahoe, South NJ) $179900 4bd: Waterfront Colonial, Near Ocean C... http://bit.ly/fJ9IQd",nj buy waterfall neighbor corbin south nj waterfront colonial near ocean c,0.0,Neutral,0,1,0,0,0,0,0,1
10734957223739392,2010-12-03 16:39:47+00:00,Waterfall still up at Saint John City Market: http://thirdspacegallery.ca/,waterfall still saint john city market,0.0,Neutral,0,1,1,0,1,0,1,1
9995440703414272,2010-12-01 15:41:13+00:00,Photo: Waterfall City by Sedeptra on Deviant Art. http://tumblr.com/xvhy2qj26,photo waterfall city sedeptra deviant art,0.0,Neutral,0,1,0,0,1,1,1,0
9964655019556864,2010-12-01 13:38:53+00:00,"Saturday night 6-7 pm, @cbehrens74 and the City of Waterfalls gang will be lighting Albion Falls in Christmas colours.",saturday night pm cbehrens74 city waterfall gang light albion fall christmas colour,0.0,Neutral,1,0,0,1,0,1,0,0
9593128096890880,2010-11-30 13:02:34+00:00,"""Waterfall""- a new piece of public art in the city market saint john. V. Cool",waterfall new piece public art city market saint john v. cool,0.3182,Positive,0,3,1,0,2,1,2,1
9340339357753344,2010-11-29 20:18:05+00:00,@AllstarWeekend day off in Nash?! I miss it there so much.You should go see the waterfalls!its like a hour out of the city but its gorgeous!,allstarweekend day nash miss much.you go see waterfall hour city gorgeous,0.5267,Positive,0,0,0,0,1,0,0,0
9089002837647360,2010-11-29 03:39:21+00:00,back in Guatemala City. The Copán Ruins - and El Rubí waterfall - were insanely awesome.,back guatemala city copán ruin el rubí insanely awesome,0.0772,Positive,0,0,0,1,0,1,0,0
8046413460021248,2010-11-26 06:36:29+00:00,"@mox_kashif ~to the city that falls, sorry waterfalls i mean. ;)",mox_kashif city fall sorry waterfall mean,-0.0772,Negative,0,0,0,0,0,1,0,0
7831233979486208,2010-11-25 16:21:26+00:00,"NYC: Brooklyn Bridge – New York City Waterfalls | New York News: New York City Waterfalls, a public art installa... http://bit.ly/gmmeQA",nyc brooklyn bridge new york city waterfall new york news new york city waterfall public art installa,0.0,Neutral,0,2,0,0,1,1,1,0
7414655118999552,2010-11-24 12:46:06+00:00,visitpanama - Tavida Waterfalls In Panama 30 Meter Water Fall: From Panama City take a Panama-Penonome  bus in t... http://bit.ly/gRua3N,tavida waterfall panama meter water fall panama city take bus,0.0,Neutral,0,0,0,0,0,1,0,0
7320586678173698,2010-11-24 06:32:18+00:00,"Removed the diaper sounding mattress pad, and then team T redressed the race car, city-scape, dinosaur, waterfall bedspread. #motel6 #ORtour",remove diaper sound mattress pad team redress race car dinosaur waterfall bedspread motel6 ortour,0.0,Neutral,0,0,1,1,0,0,0,1
7252727377698816,2010-11-24 02:02:39+00:00,Reporting live from Toilet City RT @nvendr: RT @trtm: The girl at the next cubicle has urine like a waterfall (sound wise duh),report live toilet city rt nvendr rt trtm girl next cubicle urine waterfall sound wise duh,0.4767,Positive,0,0,1,0,0,0,0,0
7150118755106817,2010-11-23 19:14:55+00:00,GMLive Image of the Day: a peek inside a kaleidoscope: New York City waterfalls. But we also love one of his mor... http://bit.ly/e1GHfw,gmlive image day peek kaleidoscope new york city waterfall also love mor,0.6369,Positive,0,0,0,0,1,0,0,0
7148522767912960,2010-11-23 19:08:35+00:00,"what a lovely Christmas dinner @ HCF Waterfall tonight, what a wonderful God we serve together across our city! Immense privilege!",lovely christmas dinner hcf waterfall tonight wonderful god serve together city immense privilege,0.9022,Positive,0,1,0,1,2,0,0,1
6937007515242496,2010-11-23 05:08:06+00:00,"@JeremyHawking YES! Iceland: Blue Lagoon, Gulfoss Waterfall. Reykjavik: Icelandic Fish and Chips, Prikid (city's first diner)",jeremyhawking yes iceland blue lagoon gulfoss waterfall reykjavik icelandic fish chip prikid city first diner,0.4019,Positive,0,0,0,0,0,1,0,0
6919320663760896,2010-11-23 03:57:49+00:00,New #Idea: Siege of Waterfall City (Viking Conquest) http://bit.ly/i0uAqS #ideawiki #wikia,new idea siege waterfall city viking conquest ideawiki wikia,0.0,Neutral,1,0,0,1,0,0,0,0
6714906762027008,2010-11-22 14:25:33+00:00,"The city tree was lit Thursday night, the holiday light display is up at the waterfall at the corner of James and... http://fb.me/C9nagGPF",city tree light thursday night holiday light display waterfall corner james,0.4019,Positive,1,2,1,0,2,0,1,1
6683441554784256,2010-11-22 12:20:31+00:00,Fast facts about the City of Waterfalls http://bit.ly/c6uzTP,fast fact city waterfall,0.0,Neutral,0,0,0,0,0,0,0,1
6411874904051712,2010-11-21 18:21:24+00:00,Britain's Favourite Cities Survey — the Results are In ...: Waterfall Spa is a ladies' only luxury Day Spa in Le... http://bit.ly/cwbKgV,britain favourite city survey result spa lady luxury day spa le,0.0,Neutral,0,3,0,0,2,0,2,2
6349446619070465,2010-11-21 14:13:20+00:00,"#free New York City Free Dresser - Curb Alert (Shelton): Free Dresser, 1930's Art Deco ""Waterfall"" style with cu... http://bit.ly/dnQqBm",free new york city free dresser curb alert shelton free dresser art deco waterfall style cu,0.9022,Positive,0,1,0,0,1,1,1,0
6117828440621056,2010-11-20 22:52:58+00:00,@tiersespace WATERFALL at the Saint John City Market http://thirdspacegallery.ca/,tiersespace waterfall saint john city market,0.0,Neutral,0,1,1,0,1,0,1,1
5957488130138112,2010-11-20 12:15:50+00:00,Waterfall garden -laguna center (pakuwon city),waterfall garden center pakuwon city,0.0,Neutral,0,0,0,0,1,0,0,1
5534088714784768,2010-11-19 08:13:24+00:00,@feb1one helloooo theeere? where on the city of waterfalls are you with hopeless water supply? :)))))) AHAHAHA,feb1one helloooo theeere city waterfall hopeless water supply ahahaha,-0.4588,Negative,0,0,0,1,0,1,0,0
5517247703420928,2010-11-19 07:06:29+00:00,@thegoalieguild Oddly enough there is a waterfall just north of Quebec City that I enjoy.,thegoalieguild oddly enough waterfall north quebec city enjoy,0.4939,Positive,0,1,0,0,1,0,0,1
5471812985036800,2010-11-19 04:05:56+00:00,Waterfall Cities (Audio CD)By Ozric Tentacles        Buy new: $12.2016 used and new fr... http://amzn.to/cPf3L3 #music #cd,waterfall city audio cd ozric tentacle buy new use new fr music cd,0.0,Neutral,0,0,0,0,1,1,0,0
5371418883661824,2010-11-18 21:27:00+00:00,"Waterfall Cities (Audio CD) newly tagged ""music"" http://amzn.to/dbzqEh",waterfall city audio cd newly tag music,0.0,Neutral,0,0,0,0,1,1,0,0
5327238455099392,2010-11-18 18:31:27+00:00,"Ashland, Oregon, Kaleidoscope Pizzeria & Pub, Mix Sweet Shop, Agave Mexican, Mossbrae Waterfalls, Shasta City http://cloudshadows.com/?p=272",ashland oregon kaleidoscope pizzeria pub mix sweet shop agave mexican mossbrae waterfall shasta city p=272,0.4588,Positive,0,1,0,0,1,0,1,1
5281860464672768,2010-11-18 15:31:08+00:00,News Update: R21-billion Waterfall City goes ahead - This 640ha mixed-use Midrand development is almost 33% complete... http://ow.ly/1a2BBq,news update waterfall city go ahead midrand development almost complete,0.0,Neutral,0,1,0,0,0,0,0,0
5156237062709248,2010-11-18 07:11:57+00:00,Midrand Development Set To Lead The Way In Green Architecture and Living: The Waterfall City development in Midr... http://bit.ly/cX6kRF,midrand development set lead way green architecture living waterfall city development midr,0.0,Neutral,0,2,0,0,1,0,0,1
4384253307523073,2010-11-16 04:04:22+00:00,"Endowed with a lot or natural bounty,here's are some must visit waterfalls of #Ranchi, the city of waterfalls.. http://bit.ly/cWffbz",endow lot natural bounty visit waterfall ranchi city waterfall,0.3612,Positive,0,0,0,0,0,0,0,1
4248659155750912,2010-11-15 19:05:33+00:00,A favorite by the waterfall RT @quaid: Only quiet place out of the commerce vein at the Universal City #Hilton is outside smoking tables,favorite waterfall rt quaid quiet place commerce vein universal city hilton outside smoking table,0.4588,Positive,0,0,0,0,0,1,0,0
4198976651792386,2010-11-15 15:48:08+00:00,getting ready to hang the big beautiful star over the waterfall in prep for Rock City's Enchanted Garden of Lights - opening this Friday!!!,get ready hang big beautiful star waterfall prep rock city enchanted garden light opening friday,0.8402,Positive,0,2,0,0,3,0,1,1
3847439354167296,2010-11-14 16:31:15+00:00,Hike up the 600 foot waterfall of Dunn's River Falls near this city for a most refreshing Jamaican experience. hmmm ~Sunny,hike foot waterfall dunn river fall city refreshing jamaican experience hmmm,0.0,Neutral,0,0,0,0,0,1,0,0
3672821507031040,2010-11-14 04:57:23+00:00,@peyta Of course it will have to be outside of Waterfall City to avoid breaking Dinotopian code.,peyta course waterfall city avoid break dinotopian code,-0.296,Negative,0,0,0,1,0,0,1,0
2877161555894272,2010-11-12 00:15:43+00:00,New York Times  City Room: Testing Begins on 9/11 Waterfalls   http://bit.ly/a8Aqeo,new york time city room testing begin waterfall,0.0,Neutral,0,1,0,0,0,0,0,0
2854458006437888,2010-11-11 22:45:30+00:00,"Coming right up Veteran's Waterfall Re-Dedication Thu Nov 11 1pm to 2pm at La Quinta Hotel, White City ! http://bit.ly/aNaJY7",come right veteran waterfall thu nov la quinta hotel white city,0.0,Neutral,0,1,0,0,1,0,0,2
2849582107066368,2010-11-11 22:26:07+00:00,"We're getting started with Veteran's Waterfall Re-Dedication Thu Nov 11 1pm to 2pm at La Quinta Hotel, White City... http://bit.ly/aNaJY7",get start veteran waterfall thu nov la quinta hotel white city,0.0,Neutral,0,2,0,0,1,0,0,2
2545559227342848,2010-11-11 02:18:03+00:00,"We're so excited for Veteran's Waterfall Re-Dedication Thu Nov 11 1pm to 2pm at La Quinta Hotel, White City ! http://bit.ly/aNaJY7",excited veteran waterfall thu nov la quinta hotel white city,0.34,Positive,0,1,0,0,1,0,0,2
2389919381065728,2010-11-10 15:59:35+00:00,"[NYTIMES] City Room: Testing Begins on 9/11 Waterfalls: For the first time, water has begun flowing i...... http://ff.im/-tv9Ij",nytimes city room testing begin waterfall first time water begin flow,0.0,Neutral,0,1,0,0,0,0,0,0
2389902893252609,2010-11-10 15:59:31+00:00,"[NYTIMES] City Room: Testing Begins on 9/11 Waterfalls: For the first time, water has begun flowing i... http://nyti.ms/dnmW9d [NYTIMES]",nytimes city room testing begin waterfall first time water begin flow nytimes,0.0,Neutral,0,1,0,0,0,0,0,0
2383882913587200,2010-11-10 15:35:36+00:00,"City Room: Testing Begins on 9/11 Waterfalls: For the first time, water has begun flowing ... http://nyti.ms/cpZXP4 http://bit.ly/5yluCl",city room testing begin waterfall first time water begin flow,0.0,Neutral,0,1,0,0,0,0,0,0
2375449703358464,2010-11-10 15:02:06+00:00,: City Room: Testing Begins on 9/11 Waterfalls - New York Times http://news.google.com/news/url?sa=t&fd=R&usg=AF... http://bit.ly/cp5sMa,city room testing begin waterfall new york time sa=t fd=r usg=af,0.0,Neutral,0,1,0,0,0,0,0,0
2371450191224832,2010-11-10 14:46:12+00:00,"City Room: Testing Begins on 9/11 Waterfalls: For the first time, water has begun flowing into one of the memor... http://nyti.ms/cavqdc",city room testing begin waterfall first time water begin flow memor,0.0,Neutral,0,1,0,0,0,0,0,0
2161603277496320,2010-11-10 00:52:21+00:00,Ground Zero Memorial Waterfall Testing Begins: New York City engineers have started conducting tests of the wate... http://bit.ly/aKUmtQ,ground zero memorial waterfall testing begin new york city engineer start conduct test wate,0.0,Neutral,0,1,0,0,0,0,0,1
2152060548030464,2010-11-10 00:14:25+00:00,- New York City engineers have begun testing the waterfalls for the Sept. 11 memorial at ground zero. http://apne.ws/9KZMhY,new york city engineer begin test waterfall sept. memorial ground zero,0.0,Neutral,0,0,0,0,0,0,0,1
2127043953164288,2010-11-09 22:35:01+00:00,"Any chance you'll be coming to Veteran's Waterfall Re-Dedication Thu Nov 11 1pm to 2pm at La Quinta Hotel, White City ? http://bit.ly/aNaJY7",chance come veteran waterfall thu nov la quinta hotel white city,0.25,Positive,0,1,0,0,1,0,0,2
2042881007165440,2010-11-09 17:00:35+00:00,a gem of a city: Not every stop on our trip was a rousing success.  We had heard that the waterfall in Ouray was... http://bit.ly/9Qi3Oc,gem city stop trip rousing success hear waterfall ouray,0.3612,Positive,0,1,0,0,2,0,1,0
2013818414698497,2010-11-09 15:05:06+00:00,"Get away & come on down to Veteran's Waterfall Re-Dedication Thu Nov 11 1pm to 2pm at La Quinta Hotel, White City ? http://bit.ly/aNaJY7",get away come veteran waterfall thu nov la quinta hotel white city,0.0,Neutral,0,1,0,0,1,0,0,2
1820101175156736,2010-11-09 02:15:20+00:00,SIOUX CITY&gt;For Sale&gt;Collectibles&gt;1940`s WATERFALL HUTCH and BUFFET http://bit.ly/bAX0ff,sioux city gt sale gt collectible gt waterfall hutch buffet,0.6486,Positive,1,0,0,0,0,0,0,0
1651590993809408,2010-11-08 15:05:44+00:00,"Have you made plans to come to Veteran's Waterfall Re-Dedication Thu Nov 11 1pm to 2pm at La Quinta Hotel, White City ? http://bit.ly/aNaJY7",make plan come veteran waterfall thu nov la quinta hotel white city,0.0,Neutral,0,2,0,0,1,0,0,2
1622194622828544,2010-11-08 13:08:55+00:00,"&gt;Oldest National Flag in the World=Denmark's National Flag
&gt;The Highest waterfall in India=Gersoppa (Karnataka)
&gt;City of Cycles=Beijing",gt oldest national flag world=denmark national flag gt highest waterfall india=gersoppa karnataka gt city cycles=beijing,0.6486,Positive,0,1,0,1,1,0,1,2
1366716303020034,2010-11-07 20:13:45+00:00,Have you seen the huge Christmas tree just south of the waterfall at Rock Rd. and James? The official city tree... http://fb.me/Nn7drbqh,see huge christmas tree south waterfall rock rd james official city tree,0.3182,Positive,2,2,2,0,2,0,2,2
543175991103489,2010-11-05 13:41:17+00:00,Video: Ozric Tentacles - Coily Track: Coily Track #: 7/7 Artist: Ozric Tentacles Album: Waterfall Cities... http://tumblr.com/xrfoltyto,video ozric tentacle coily track coily track artist ozric tentacle album waterfall city,0.0,Neutral,0,2,0,0,0,0,0,0
29539322616,2010-11-03 04:05:30+00:00,-facedesk- how am i supposed to get to sunnyshore city to beat the gym leader and get waterfall,suppose get sunnyshore city beat gym leader get waterfall,0.0,Neutral,0,0,0,0,0,0,0,1
29529943934,2010-11-03 02:01:32+00:00,"FAIRY DREAMS - the waterfall hides secret portal tht leads2 the forgotten city of the Elves, but U just found it http://on.fb.me/aXYFjD",fairy dream waterfall hide secret portal tht leads2 forgotten city elf u find,-0.1531,Negative,1,0,1,3,0,1,0,1
29522567076,2010-11-03 00:35:00+00:00,@AUS10NICHOLS I think it would be legal in Brazil and in the city of Foz do Iguacu waterfalls and beautiful and I had the,aus10nichols think legal brazil city foz iguacu waterfall beautiful,0.6597,Positive,0,0,0,0,0,0,0,1
29159196325,2010-10-30 05:57:16+00:00,A bunch of city kids going to the hillside and the waterfall... never had I seen people having so much fun before 12pm on a Saturday,bunch city kid go hillside waterfall never see people much fun saturday,0.5106,Positive,0,1,0,0,1,0,0,0
29099790905,2010-10-29 15:46:35+00:00,Who knew that Hamilton is the City of 125 Waterfalls with a dedicated bus tour?  I found the stunning Felker Falls doing a Bruce Trail hike.,know hamilton city waterfall dedicated bus tour find stunning felker fall bruce trail hike,0.6808,Positive,0,0,0,0,0,1,0,0
28966463066,2010-10-28 07:14:54+00:00,yo.. i need a vacation from this city... where the waterfalls at? no exotic animals anywhere. no lions no beach just #DC #FAIL #HUHC2010,yo need vacation city waterfall exotic animal anywhere lion beach dc fail huhc2010,-0.5423,Negative,0,0,0,1,1,0,0,0
28846772997,2010-10-27 01:29:35+00:00,"Waterfalls,lakes,botanical gardens,churches,museums,lying in the cradle of the tall pine conifers this city as it all.. http://bit.ly/cniwuY",waterfall lake botanical garden church museum lie cradle tall pine conifer city,0.0,Neutral,1,1,1,0,2,2,0,1
28825839115,2010-10-26 21:12:54+00:00,#TrainEastSubIll to the city are five to 10 minutes late after technical error at Waterfall.,traineastsubill city minute late technical error waterfall,-0.4019,Negative,0,0,0,0,0,2,0,0
28810011929,2010-10-26 17:18:40+00:00,S/O 2 @DawnRichard hope u n Q enjoyed ur day of walking the city & the pic I took infront of the waterfall w/that dukey camera u had lol,dawnrichard hope u n q enjoy ur day walk city pic take infront waterfall dukey camera u lol,0.836,Positive,0,2,0,0,2,0,1,2
28670635205,2010-10-25 08:04:10+00:00,Went to waterfall and volcano museum yesterday. Arrived in Wellington last night. Really nice city. Museum/conference today.,went waterfall volcano museum yesterday arrive wellington last night really nice city today,0.4754,Positive,0,0,0,1,0,0,1,0
28549234241,2010-10-24 00:53:56+00:00,"@SeanPhotos cool, I'll add that to my list. Been spending time in Owen sound and Bracebridge, also cities of waterfalls.",seanphotos cool add list spend time owen sound bracebridge also city waterfall,0.3182,Positive,0,1,0,0,0,0,0,0
28533786440,2010-10-23 20:59:24+00:00,"♥ Stefanie Powers at Golden Halo Award Waterfall Ballroom at Sportsmen's Lodge in Studio City, 0ct.18, 2010.
http://tinyurl.com/2c6vx5y ♥",stefanie power golden halo award waterfall ballroom sportsman lodge studio city,0.5423,Positive,0,1,0,0,1,0,1,1
28472982747,2010-10-23 04:54:57+00:00,"I liked a YouTube video -- Waterfall Reverse Gravity Bong Clip from ""The KIND City"" A m... http://youtu.be/ghxD3GYPZtQ?a",like youtube video waterfall reverse gravity bong clip kind city,0.7096,Positive,0,0,0,0,1,0,0,1
28433595549,2010-10-22 19:32:47+00:00,Taking the new tram that runs through city center to the Bellagio. Love the waterfall entrance to Aria.,take new tram run city center bellagio love waterfall entrance aria,0.6369,Positive,0,0,0,0,1,0,0,1
28397683146,2010-10-22 12:05:34+00:00,"@ladyevangelina On the last weekend I went Lumiar, I love waterfalls!
I'll put the song , the name its about this little city LUMIAR.",ladyevangelina last weekend go lumiar love waterfall put song name little city lumiar,0.6369,Positive,0,0,0,0,1,0,0,0
28062993753,2010-10-21 21:43:16+00:00,single in the city? tired of chasing waterfalls?  @meetMoi Wants to Pay for Your Dates http://huff.to/bfnuKq in @huffingtonpost,single city tire chase waterfall meetmoi want pay date huffingtonpost,-0.0258,Neutral,0,1,0,0,1,0,0,1
27951438310,2010-10-20 17:46:02+00:00,Bet you didn't know that #Hamilton has around 100 waterfalls...96 in Hamilton & 4 in surrounding cities/towns #funfact #betyoudidntknow,bet n't know hamilton around waterfall hamilton surround funfact betyoudidntknow,0.0,Neutral,0,1,0,0,0,0,0,0
27825485185,2010-10-19 11:55:06+00:00,"wow the weather is beautiful... rains waterfalls , mountains and it all exists just beyond the outskirts of our city",weather beautiful rain waterfall mountain exist outskirt city,0.5994,Positive,0,1,0,0,0,0,0,0
27586054456,2010-10-16 23:52:50+00:00,Beautiful day in the city. Just spent some time at the waterfall building which I helped design in the late 90's http://yfrog.com/mw7a0hj,beautiful day city spend time waterfall building help design late,0.765,Positive,0,1,0,0,0,1,0,0
27448519323,2010-10-15 14:53:05+00:00,"We're excited to announce Veteran's Waterfall Re-Dedication Thu Nov 11 1pm to 2pm at La Quinta Hotel, White City http://bit.ly/aNaJY7",excite announce veteran waterfall thu nov la quinta hotel white city,0.4767,Positive,0,1,0,0,1,0,0,2
27328125921,2010-10-14 10:27:14+00:00,"Bonus for #Grahamstown #tourism - around the city, staircases have turned into waterfalls. Effing crazy rain. #weather",bonus grahamstown tourism city staircase turn waterfall eff crazy rain weather,0.2732,Positive,0,1,0,0,1,0,1,0
27218121532,2010-10-13 06:39:17+00:00,"The ghetto is my meadow, waterfalls from rains off flat roofs, seasonal streams along street curbs, alley cats are tigers to me (city mouse)",ghetto meadow waterfall rain flat roof seasonal stream street curb alley cat tiger city mouse,0.0,Neutral,0,0,1,1,0,1,0,0
27117903041,2010-10-12 07:33:54+00:00,"There's something different when it rains when surrounded by nature mountains, trees & waterfall compared to when its raining the city.",something different rain surround nature mountain tree waterfall compare rain city,0.0,Neutral,1,3,1,0,1,0,1,1
27109582608,2010-10-12 04:49:36+00:00,"PMoney has come through big time with a compd 5 star hotel in BKK. Just showered in my private waterfall, looking out over the tropical city",pmoney come big time compd star hotel bkk shower private waterfall look tropical city,0.0,Neutral,0,2,0,0,1,0,0,1
27079667770,2010-10-11 23:38:22+00:00,The city of waterfalls will lose water for 3 days! Daym! City of water false indeed! :( #fb,city waterfall lose water day daym city water false indeed fb,-0.4019,Negative,1,0,1,1,0,1,1,0
26932214428,2010-10-10 12:24:28+00:00,"Had a great time hanging around town last night. Asheville is a cool city. About to head out for hike #3, gonna try to see some waterfalls!",great time hang around town last night asheville cool city head hike gon try see waterfall,0.7506,Positive,0,1,0,0,0,0,0,0
26720552315,2010-10-08 05:09:27+00:00,If u a #basicbitch like @_cutiewithbooty and @Rain_Waterfall go to a country college and trick a country nigga to wife yo city ass #tips,basicbitch rain_waterfall go country college trick country nigga wife yo city tip,-0.0516,Negative,0,0,0,0,0,0,1,0
