id,datetime,tweets,edited,sentiment_intensity,sentiment,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
418054545609330689,2013-12-31 16:22:25+00:00,Lagos Countdown 2013......@EkoAtlantic.,lagos countdown ekoatlantic,0.0,Neutral,0,1,0,0,0,0,0,0
418044826748477440,2013-12-31 15:43:48+00:00,Join us at the eko atlantic lagos countdown a toast to 2014,join eko atlantic lagos countdown toast,0.296,Positive,0,1,0,0,1,0,0,0
417937514440441856,2013-12-31 08:37:23+00:00,“@AWEsomeTOLU: !!! RT @quickreach1: Eko atlantic tonight” what's appending there? Looking for a location sir??,awesometolu rt quickreach1 eko atlantic tonight append look location sir,0.0,Neutral,0,0,0,0,0,0,0,1
417936751567863808,2013-12-31 08:34:21+00:00,"Go to Church oOOO!!! Nigga!! ""@quickreach1: Eko atlantic tonight""",go church oooo nigga quickreach1 eko atlantic tonight,0.0,Neutral,0,1,0,0,1,0,0,1
417927030429470720,2013-12-31 07:55:43+00:00,"#YESLETSGO #TALENTS  I AM INVITING YOU TO THE Lagos Countdown 2013, TUESDAY 31ST - 6:00PM at EKO ATLANTIC, LAGOS... http://t.co/Z2xcSmhLfX",yesletsgo talent invite lagos countdown tuesday eko atlantic lagos,0.5267,Positive,0,1,0,0,0,0,0,0
417778577464373248,2013-12-30 22:05:49+00:00,"I tot its free""@Mz_Koyen: *jumping* i nid ""@quickreach1: Come wine and dine with your fav celebs 2mao.....eko atlantic, lagos countdown",tot free mz_koyen jump nid quickreach1 come wine dine fav celebs eko atlantic lagos countdown,0.743,Positive,0,1,0,0,1,0,0,0
417776091143475200,2013-12-30 21:55:56+00:00,"*jumping* i nid ""@quickreach1: Come wine and dine with your fav celebs 2mao.....eko atlantic, lagos countdown tinz..holla if u need tickets""",jump nid quickreach1 come wine dine fav celebs eko atlantic lagos countdown tinz holla u need ticket,0.4588,Positive,0,1,0,0,1,0,0,0
417760086657073154,2013-12-30 20:52:20+00:00,Lets do it again this year Lagos countdown to 2014 EKO Atlantic Tomorrow don't miss out will be doing Makeup for the Hosts**Its gonna be Fun,let year lagos countdown eko atlantic tomorrow n't miss makeup host gon fun,0.5781,Positive,0,3,0,0,1,0,0,0
417582385874870273,2013-12-30 09:06:13+00:00,Tomorrow is the @LagosCountdown and I'm one of the hosts for the night. Meet me @ Eko Atlantic for a fab night! http://t.co/8F6CQdL4Ob,tomorrow lagoscountdown host night meet eko atlantic fab night,0.4588,Positive,0,1,0,0,0,0,0,0
417350931294846976,2013-12-29 17:46:30+00:00,"""""A spit of landfill off the coast of Nigeria's mega-city Lagos will soon sit the site of Eko Atlantic, an…"" — gsdf http://t.co/UPImsHHRnv",spit landfill coast nigeria lagos soon sit site eko atlantic an… gsdf,0.0,Neutral,0,0,1,0,0,0,0,0
417072607155208193,2013-12-28 23:20:33+00:00,"How Kcee, Harrysong rocked ‘Star Beer Village’ WITH his second performance at the Lagos Countdown held last Friday at Eko Atlantic, Vict...",kcee harrysong rock star beer village second performance lagos countdown hold last friday eko atlantic vict,0.0,Neutral,0,2,0,0,2,0,0,1
416947807946149888,2013-12-28 15:04:38+00:00,ohh yeah!!! Lagos countdown is live on YouTube...yeah!! Thank God..I wanna see those beams from Eko atlantic..heard it was awesome last year,ohh yeah lagos countdown live youtube yeah thank god wan na see beam eko atlantic hear awesome last year,0.9022,Positive,0,2,0,2,2,1,0,1
416940246496866304,2013-12-28 14:34:35+00:00,To all fans.REIGNS shall b performing live at the  Eko atlantic beach in victoria island lagos alongside 60 of... http://t.co/k3H5BDEMLA,fans.reigns b perform live eko atlantic beach victoria island lagos alongside,0.0,Neutral,0,0,0,0,1,0,0,0
416661619947892736,2013-12-27 20:07:26+00:00,Hmm is it still functional? Tot eko atlantic city's taken over dea  RT @Dat_Lanky_Dude: Bar beach ... http://t.co/BMJS3wdalc,hmm still functional tot eko atlantic city take dea rt dat_lanky_dude bar beach,0.0,Neutral,0,0,0,0,1,0,0,0
416660137697615872,2013-12-27 20:01:32+00:00,"Quick 1 for the road :-)  back 2 work. Laerrrrrr :-) @ Eko atlantic, bar beach http://t.co/hkiazkAJ9X",quick road back work laerrrrrr eko atlantic bar beach,0.0,Neutral,0,0,0,0,1,0,0,0
416513305264803840,2013-12-27 10:18:05+00:00,@YNaija False!!! Nothing of such happen in Bar beach(Eko Atlantic) I was there till 1am,ynaija false nothing happen bar beach eko atlantic till,0.0,Neutral,0,1,0,0,1,0,0,0
416321231831326722,2013-12-26 21:34:51+00:00,"dint knw dt eko atlantic turns orphanage for all.... free dangote indomie,bouncing castle tatooing. I tank God for d celebration .",dint knw dt eko atlantic turn orphanage free dangote indomie bounce castle tatooing tank god celebration,0.6597,Positive,0,1,0,1,1,0,0,1
416196085296926720,2013-12-26 13:17:33+00:00,Eko Atlantic #christmas #lagos countdown http://t.co/3QOEMQHF7S,eko atlantic christmas lagos countdown,0.0,Neutral,0,1,0,0,0,0,0,0
416183754420670464,2013-12-26 12:28:34+00:00,RELOADED family and friends party @ Lagos countdown on Eko atlantic on the 27th of Dec 2013. A place to be...yippeeee,reloaded family friend party lagos countdown eko atlantic dec place,0.7096,Positive,0,1,0,0,1,0,0,1
416149309709496320,2013-12-26 10:11:41+00:00,"it's a beautiful thing to know that today is boxing day, bring it on chilling at the eko atlantic beach",beautiful thing know today box day bring chill eko atlantic beach,0.5994,Positive,0,0,0,0,1,0,0,0
415976903594741760,2013-12-25 22:46:36+00:00,"@SurePreda I̊'l be at Eko atlantic 2mao for a show, along side TFO, n I̊'m inviting you too.☺",surepreda i̊ l eko atlantic show side tfo n i̊ invite too.☺,0.1531,Positive,0,0,0,0,0,0,0,1
415965734670725120,2013-12-25 22:02:14+00:00,Wow!!! Chairman Just shut down #LagosCountDown 2013 @MI_Abaga at #EkoAtlantic @Star_NG #TLC,wow chairman shut lagoscountdown mi_abaga ekoatlantic star_ng tlc,0.5859,Positive,0,0,0,0,0,0,0,1
415775092640342016,2013-12-25 09:24:41+00:00,"Seems the gloried ""Eko Atlantic City"" tag is been dropped, still Bar Beach. #CountdownLagos",seem gloried eko atlantic city tag drop still bar beach countdownlagos,0.3182,Positive,0,0,0,0,1,0,0,0
415583795383767040,2013-12-24 20:44:32+00:00,*Chilling out here with top stars nd aving fun* eko atlantic loading http://t.co/2JvrWsTwiK,chill top star nd aving fun eko atlantic load,0.6249,Positive,0,3,0,0,2,0,0,2
415431535731699712,2013-12-24 10:39:31+00:00,"Lol""@Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?""",lol ebuka local government eko atlantic city abi mayor,0.4215,Positive,0,0,0,0,0,0,0,1
415426220873248768,2013-12-24 10:18:23+00:00,"You na ! RT @Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?",na rt ebuka local government eko atlantic city abi mayor,0.0,Neutral,0,0,0,0,0,0,0,1
415400710210355200,2013-12-24 08:37:01+00:00,"Eti-Osa Extension? RT @Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?",extension rt ebuka local government eko atlantic city abi mayor,0.0,Neutral,0,0,0,0,0,0,0,1
415392797957840896,2013-12-24 08:05:35+00:00,"It should still be Eti Osa, right? RT @Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?",still eti osa right rt ebuka local government eko atlantic city abi mayor,0.0,Neutral,0,0,0,0,0,0,0,1
415392780606013440,2013-12-24 08:05:31+00:00,"#Sigh ""@kayodea: LG Chair of Eko Atlantic na Governor for some States ✌️""",sigh kayodea lg chair eko atlantic governor state,0.0258,Neutral,0,0,0,0,0,0,0,1
415391710399954944,2013-12-24 08:01:16+00:00,"Those are the issues RT""@Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?""",issue rt ebuka local government eko atlantic city abi mayor,0.0,Neutral,0,0,0,0,0,0,0,1
415391546973110272,2013-12-24 08:00:37+00:00,"New Eti-Osa -_- RT @Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?",new rt ebuka local government eko atlantic city abi mayor,0.0,Neutral,0,0,0,0,0,0,0,1
415391209331646464,2013-12-24 07:59:16+00:00,"Has to! ""@Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?""",ebuka local government eko atlantic city abi mayor,0.0,Neutral,0,0,0,0,0,0,0,1
415391080872693760,2013-12-24 07:58:45+00:00,"""@Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?""Eti osa 1 obviously",ebuka local government eko atlantic city abi mayor eti osa obviously,0.0,Neutral,0,0,0,0,0,0,0,2
415390898303016960,2013-12-24 07:58:02+00:00,"RT @Ebuka: So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?",rt ebuka local government eko atlantic city abi mayor,0.0,Neutral,0,0,0,0,0,0,0,1
415390334882152448,2013-12-24 07:55:48+00:00,"So, what local government will Eko Atlantic City be under? Abi it will have its own Mayor?",local government eko atlantic city abi mayor,0.0,Neutral,0,0,0,0,0,0,0,1
414382344921817088,2013-12-21 13:10:24+00:00,@TomiDee Yeah.. good place.. great view of eko atlantic city.. and excellent food to boot. enjoy..,tomidee yeah good place great view eko atlantic city excellent food boot enjoy,0.9442,Positive,0,3,0,0,4,0,2,4
414147112361009153,2013-12-20 21:35:40+00:00,@DJLambogini is in charge of the MUsic at Eko Atlantic tonight #TLC#CountdownwithSTAR http://t.co/GNJtZ3HVIZ,djlambogini charge music eko atlantic tonight tlc countdownwithstar,0.0,Neutral,0,0,0,0,1,1,0,0
414142996352081920,2013-12-20 21:19:19+00:00,RT Guess who just pulled over at Eko Atlantic cc@LagosCountdown #TLC#CountdownwithSTAR http://t.co/XW5JhAKOiv,rt guess pull eko atlantic cc lagoscountdown tlc countdownwithstar,0.0,Neutral,0,0,0,0,0,0,1,0
413432764915281921,2013-12-18 22:17:07+00:00,Chillin out right now @lagoscountdown!behind Eko Atlantic!STAR NG is Doin Gr8..!,chillin right lagoscountdown eko atlantic star ng doin gr8,0.5719,Positive,0,1,0,0,1,0,0,1
413280347762470912,2013-12-18 12:11:27+00:00,"Eko Atlantic City. The coastal side of Lagos. Still in the course of birthday celebration. Omo toba sise deede,gbodo lasiko igbadun. ☺♬☑",eko atlantic city coastal side lagos still course birthday celebration omo toba sise deede gbodo lasiko igbadun,0.0,Neutral,0,1,0,0,1,0,1,1
413126491825004546,2013-12-18 02:00:05+00:00,Photo: Comment: iamedace said “Right on time. #CopaLagos2013 #BeachSoccer #KineticSports #EkoAtlantic... http://t.co/Q26CrCNODi,photo comment iamedace say right time copalagos2013 beachsoccer kineticsports ekoatlantic,0.0,Neutral,0,1,0,0,0,0,0,0
413121845148532736,2013-12-18 01:41:37+00:00,Photo: Right on time. #CopaLagos2013 #BeachSoccer #KineticSports #EkoAtlantic #VictoriaIsland #Lagos... http://t.co/lZQQB9jb2o,photo right time copalagos2013 beachsoccer kineticsports ekoatlantic victoriaisland lagos,0.0,Neutral,0,1,0,0,0,0,0,0
413121835971403776,2013-12-18 01:41:35+00:00,Right on time. #CopaLagos2013 #BeachSoccer #KineticSports #EkoAtlantic #VictoriaIsland #Lagos #Nigeria… http://t.co/rROPB2bQVi,right time copalagos2013 beachsoccer kineticsports ekoatlantic victoriaisland lagos nigeria…,0.0,Neutral,0,1,0,0,0,0,0,0
412966437033369600,2013-12-17 15:24:05+00:00,Catch me if u can... Performing LIVE at de #LagosCountDown tomorrow evening!!! #EkoAtlantic #TLC @Star_NG,catch u perform live lagoscountdown tomorrow even ekoatlantic tlc star_ng,0.0,Neutral,0,1,0,0,0,0,1,0
412658205211111424,2013-12-16 18:59:17+00:00,"""Eko Atlantic City"" - anyone heard about that? Though it seems work has stalled, everyone knows about it. That's how to do publicity.",eko atlantic city anyone heard seem work stall everyone know publicity,-0.2023,Negative,0,1,1,0,0,0,0,0
412319580821147648,2013-12-15 20:33:43+00:00,Copa lagos fashion show(Eko Atlantic) @BartsChuck: Where r u? “@am_notcalabar: Sitting close 2 Dangote........”,copa lagos fashion show eko atlantic bartschuck r u am_notcalabar sit close dangote,0.0,Neutral,0,0,0,0,0,0,0,1
412284108933709824,2013-12-15 18:12:46+00:00,Back stage chilling... Almost time to hit da stage!!! Copa beach Soccer Lagos 2013 #EkoAtlantic #TurnUp,back stage chilling almost time hit da stage copa beach soccer lagos ekoatlantic turnup,-0.0258,Neutral,1,1,0,0,1,0,0,0
412277665450958849,2013-12-15 17:47:09+00:00,Party hard tonight!!! Kinefic sport... Copa beach soccer!! #EkoAtlantic @CoolFMNigeria,party hard tonight kinefic sport copa beach soccer ekoatlantic coolfmnigeria,0.3182,Positive,0,0,0,0,1,0,0,0
412240955689816064,2013-12-15 15:21:17+00:00,SUN- From #CopaLagos Day 3 @ Eko Atlantic beach to #HarpRhythmUnplugged @ Eko Hotel and Suites  ....Lovely weekend!,copalagos day eko atlantic beach harprhythmunplugged eko hotel suite lovely weekend,0.5859,Positive,0,0,0,0,2,0,0,0
412227402031718400,2013-12-15 14:27:26+00:00,D'banj eja nla is here ready for the star match live at Eko Atlantic #copalagos2013,d'banj eja nla ready star match live eko atlantic copalagos2013,0.3612,Positive,0,1,0,0,1,0,0,1
412205248091287552,2013-12-15 12:59:24+00:00,Live in Eko Atlantic city. Germany vs Lebanon about to kick off #CopaLagos2013,live eko atlantic city germany v lebanon kick copalagos2013,0.0,Neutral,1,0,0,0,0,0,0,0
412203617748541440,2013-12-15 12:52:55+00:00,"N1500 ""@Oladepo69: @Gidi_Traffic please do you know the gate fee for the ongoing Copa Lagos at Eko Atlantic?""",n1500 oladepo69 gidi_traffic please know gate fee ongoing copa lagos eko atlantic,0.3182,Positive,1,0,0,0,0,0,0,1
412191503604514816,2013-12-15 12:04:47+00:00,Free tickets to come support team nigeria@CopaLagosBS 2013##today at eko atlantic,free ticket come support team nigeria copalagosbs today atlantic,0.7184,Positive,0,0,0,0,0,0,0,1
412189001828036608,2013-12-15 11:54:50+00:00,Hope y'all r gonna b @ d Eko Atlantic 4 d final day!! St@s by 2pm,hope r gon b eko atlantic final day st,0.4404,Positive,0,1,0,0,1,0,1,1
412085354569957376,2013-12-15 05:02:59+00:00,watch copalagos beach soccer live today at eko atlantic by 2pm. #pepsi refreshing copalagos http://t.co/uIsFDCi6vx,watch copalagos beach soccer live today eko atlantic pepsi refresh copalagos,0.0,Neutral,0,1,0,1,1,0,0,0
411963828575162368,2013-12-14 21:00:05+00:00,MC Dotun holding it down at Eko Atlantic... STAR Lagos crossover countdown.#CountdownwithSTAR http://t.co/r8oVIfjB32,mc dotun hold eko atlantic star lagos crossover countdown. countdownwithstar,0.0,Neutral,0,2,0,0,1,0,0,1
411953143346651137,2013-12-14 20:17:37+00:00,"COPA LAGOS beach soccer; Eko Atlantic VI ""@femosexy: Where?""@INSTINCTwears: Come shop our VIP collection at Le Petite Marche tomorrow""""",copa lagos beach soccer eko atlantic vi femosexy instinctwears come shop vip collection le petite marche tomorrow,0.5106,Positive,0,1,0,0,1,0,0,0
411944477788737536,2013-12-14 19:43:11+00:00,"Cool breeze blowing, Cold bottle of Star &amp; the Freshest plate of peppersoup  joke us the Star beer village,Eko Atlantic #CountdownwithSTAR",cool breeze blowing cold bottle star amp freshest plate peppersoup joke star beer village eko atlantic countdownwithstar,0.5423,Positive,0,2,0,0,3,0,0,2
411942961803694080,2013-12-14 19:37:10+00:00,@NaetoC Super C is about to jump on the stage at Eko Atlantic..#CountdownwithSTAR #turndown4what #FinishWork,naetoc super c jump stage eko atlantic countdownwithstar turndown4what finishwork,0.5994,Positive,0,0,0,0,1,0,0,0
411935961107693569,2013-12-14 19:09:21+00:00,Live from the Eko Atlantic City.. #CopaLagos2013 #BeachSoccer Nigeria versus Lebanon,eko atlantic city copalagos2013 beachsoccer nigeria versus lebanon,0.0,Neutral,1,0,0,0,0,0,0,0
411934856235737088,2013-12-14 19:04:57+00:00,"RT@Star_NG: @DotunCoolfm is about to turn things up at the Star beer village, at Eko Atlantic #CountdownwithSTAR",rt star_ng dotuncoolfm turn thing star beer village eko atlantic countdownwithstar,0.0,Neutral,0,1,0,0,2,0,0,1
411930161559666689,2013-12-14 18:46:18+00:00,"@DotunCoolfm is about to turn things up at the Star beer village, at Eko Atlantic #CountdownwithSTAR",dotuncoolfm turn thing star beer village eko atlantic countdownwithstar,0.0,Neutral,0,1,0,0,2,0,0,1
411921632039817216,2013-12-14 18:12:24+00:00,"I'll mosdef be there ""@etisalat_9ja: @CopaLagosBS Senegal 6 - 2 Germany. Other exciting matches tomorrow @ Eko Atlantic Beach""",mosdef etisalat_9ja copalagosbs senegal germany exciting match tomorrow eko atlantic beach,0.4939,Positive,0,1,0,0,1,0,0,0
411888090639532033,2013-12-14 15:59:07+00:00,See hw guys 4 d Eko Atlantic de GRIN;so much flesh on display by d ladies in bikini•,see hw guy eko atlantic de grin much flesh display lady bikini•,0.4767,Positive,0,1,1,0,1,0,1,1
411875428908142592,2013-12-14 15:08:49+00:00,"Really? Tell me abt it""@Djdonbalor: No chilling oo,we came to work oo""@Brave931: @Djdonbalor guess u're chilling at Eko Atlantic""""",really tell abt djdonbalor chill oo come work oo brave931 djdonbalor guess u chill eko atlantic,0.0,Neutral,0,0,0,0,0,0,1,0
411869034788179969,2013-12-14 14:43:24+00:00,"Itz happening here at Eko Atlantic #CopaLagos2013.....itz not just soccer, itz a life style.",itz happen eko atlantic copalagos2013 itz soccer itz life style,0.0,Neutral,0,1,0,0,0,0,0,0
411866170762231809,2013-12-14 14:32:01+00:00,"No chilling oo,we came to work oo""@Brave931: @Djdonbalor guess u're chilling at Eko Atlantic""",chill oo come work oo brave931 djdonbalor guess u chill eko atlantic,0.0,Neutral,0,0,0,0,0,0,1,0
411865291032121344,2013-12-14 14:28:32+00:00,@Djdonbalor guess u're chilling at Eko Atlantic,djdonbalor guess u chill eko atlantic,0.0,Neutral,0,0,0,0,0,0,1,0
411814168052776961,2013-12-14 11:05:23+00:00,LPM is at Eko Atlantic City from 12pm -7pm. Hope to see you tomorrow 😁,lpm eko atlantic city hope see tomorrow,0.4404,Positive,0,2,0,0,1,0,1,1
411801590123995136,2013-12-14 10:15:24+00:00,"Tonight... Catch me if u can, Performing at #CopaBeachSoccer 2013!!! #EkoAtlantic #Game2",tonight catch u perform copabeachsoccer ekoatlantic game2,0.0,Neutral,0,0,0,0,0,0,1,0
411800350409371648,2013-12-14 10:10:29+00:00,Ekoatlantic today to see my boys,ekoatlantic today see boy,0.0,Neutral,0,0,1,0,0,0,0,0
411799272527761408,2013-12-14 10:06:12+00:00,Last night was fun... Shout out to everybody who came out for da show!! Stay bless!!! #CopaBeachSoccer 2013 #EkoAtlantic,last night fun shout everybody come da show stay bless copabeachsoccer ekoatlantic,0.7269,Positive,1,2,0,0,2,0,1,2
411762685433610241,2013-12-14 07:40:49+00:00,Nigeria’s Supersand Eagles started their Copa Lagos defence with a 7-1 win over Germany at the Eko Atlantic Beach… http://t.co/JKXZH8zHeB,nigeria supersand eagle start copa lagos defence win germany eko atlantic beach…,0.6369,Positive,0,1,0,0,0,0,0,0
411607163631435776,2013-12-13 21:22:49+00:00,Guess which artist is going rock Eko Atlantic in the next few minutes? RT with the artist name. #CountdownwithSTAR,guess artist go rock eko atlantic next minute rt artist name countdownwithstar,0.0,Neutral,0,0,0,0,0,0,1,0
411591313898086400,2013-12-13 20:19:50+00:00,"Grand finale of FREESTYLE WEEK! Dance, Comedy, Rap, Music &amp; Many more going down right away at Eko Atlantic. #CountdownwithSTAR",grand finale freestyle week dance comedy rap music amp many go right away eko atlantic countdownwithstar,0.7351,Positive,0,0,0,0,1,1,0,0
411571819167367168,2013-12-13 19:02:22+00:00,The groove is ON at the STAR Lagos countdown... Eko Atlantic is the venue! #CountdownwithSTAR @Star_NG,groove star lagos countdown eko atlantic venue countdownwithstar star_ng,0.0,Neutral,0,2,0,0,1,0,0,1
411558332596756480,2013-12-13 18:08:47+00:00,"You think you can RAP, DANCE or MAKE PEOPLE LAUGH? Make sure you are at Eko Atlantic tonight, it""s going to be fun!  #CountdownwithSTAR",think rap dance make people laugh make sure eko atlantic tonight go fun countdownwithstar,0.8481,Positive,0,1,0,0,2,0,1,0
411546540906651648,2013-12-13 17:21:56+00:00,Photo: Dotun be killing it. #CopaLagos2013 #Concert #BeachSoccer #Berlin #Lagos #Rio #EkoAtlantic... http://t.co/WG3bvPrxJt,photo dotun kill copalagos2013 concert beachsoccer berlin lagos rio ekoatlantic,-0.6908,Negative,0,0,0,1,0,1,0,0
411546527140954112,2013-12-13 17:21:52+00:00,Dotun be killing it. #CopaLagos2013 #Concert #BeachSoccer #Berlin #Lagos #Rio #EkoAtlantic… http://t.co/dQ5ygZWtaF,dotun kill copalagos2013 concert beachsoccer berlin lagos rio ekoatlantic…,-0.6908,Negative,0,0,0,1,0,1,0,0
411545371156811776,2013-12-13 17:17:17+00:00,omg am late #ekoatlantic,omg late ekoatlantic,0.0,Neutral,0,0,0,0,0,1,0,0
411544975445602304,2013-12-13 17:15:42+00:00,Lebanese team arrives if u not at the venue u missing its getting hot#copalagos#ekoatlantic http://t.co/45FB3kzLlW,lebanese team arrive u venue u miss get hot copalagos ekoatlantic,-0.1531,Negative,1,0,0,0,0,0,0,1
411521090628763648,2013-12-13 15:40:48+00:00,Off to #CopaLagos2013 Beach soccer...Eko Atlantic Beach!,copalagos2013 beach soccer eko atlantic beach,0.0,Neutral,0,0,0,0,2,0,0,0
411515705511936001,2013-12-13 15:19:24+00:00,@olamide_YBNL performing live #Copalagos2013 eko atlantic beach v/island #Turnup,perform live copalagos2013 atlantic beach turnup,0.0,Neutral,0,0,0,0,1,0,0,0
411505511327342592,2013-12-13 14:38:53+00:00,"Eko atlantic beach v/island RT""@Francisfesobi: @Ashewo_Boyy @ were is d venue""",eko atlantic beach rt francisfesobi ashewo_boyy venue,0.0,Neutral,0,0,0,0,1,0,0,0
411479676109225984,2013-12-13 12:56:14+00:00,"""@CopaLagosBS: @KezieOkpala Eko Atlantic City off Bar Beach V I"" got it!",copalagosbs kezieokpala eko atlantic city bar beach v get,0.0,Neutral,0,0,0,0,1,0,0,0
411479236516806656,2013-12-13 12:54:29+00:00,@KezieOkpala Eko Atlantic City off Bar Beach V I,kezieokpala eko atlantic city bar beach v,0.0,Neutral,0,0,0,0,1,0,0,0
411457470729846785,2013-12-13 11:28:00+00:00,#CopaLagos2013 kicks off today 13th Dec 2013 !!! Get set for 3days of Excitement &amp; Fun!!!Venue is Eko Atlantic city. Cc @CopaLagosBS @myfcmb,copalagos2013 kick today dec get set excitement amp fun venue eko atlantic city cc copalagosbs myfcmb,0.7579,Positive,1,1,0,0,1,0,0,0
411438364957888512,2013-12-13 10:12:05+00:00,"""Wunt miss it@datGuyKOFO: #CopaLagos2013 is here. Eko Atlantic, V/Island. Don't miss this lifestyle event. Beach Soccer, Music Show &amp; Fashio",wunt miss datguykofo copalagos2013 eko atlantic n't miss lifestyle event beach soccer music show amp fashio,-0.296,Negative,0,0,0,0,2,1,0,1
411438095058632704,2013-12-13 10:11:00+00:00,"""@datGuyKOFO: #CopaLagos2013 is here. Eko Atlantic, V/Island. Don't miss this lifestyle event. Beach Soccer, Music Show &amp; Fashion Show!",datguykofo copalagos2013 eko atlantic n't miss lifestyle event beach soccer music show amp fashion show,0.1139,Positive,0,0,0,0,2,1,0,2
411432618295848960,2013-12-13 09:49:14+00:00,"@itsFlokkid  Live at CopaLagos beach soccer Opening day Today ! Eko Atlantic City , V.I .. Come through.....",itsflokkid live copalagos beach soccer opening day today eko atlantic city v.i come,0.0,Neutral,0,0,0,0,1,0,0,0
411416919263436800,2013-12-13 08:46:51+00:00,Trust @CopaLagosBS to bring to you the BIGGEST &amp; most EXCITING lifestyle event in Sub-saharan Africa! #CopaLagos2013 at Eko Atlantic City!,trust copalagosbs bring biggest amp exciting lifestyle event africa copalagos2013 eko atlantic city,0.7579,Positive,0,0,0,0,0,0,0,1
411402676010639360,2013-12-13 07:50:16+00:00,"Theres CLEAN THE BEACH this Morning at EKO ATLANTIC BEACH. COPA LAGOS, MORE THAN JUST FOOTBALL",clean beach morning eko atlantic beach copa lagos football,0.4019,Positive,0,1,0,0,3,0,0,1
411402495265476610,2013-12-13 07:49:33+00:00,"Heading to Eko Atlantic Beach for COPA LAGOS BEACH SOCCER 2013, this is HUGE, so much VARIETY, COPA LAGOS MORE THAN JUST FOOTBALL.",head eko atlantic beach copa lagos beach soccer huge much variety copa lagos football,0.3182,Positive,0,0,0,0,2,0,0,0
411375856859492352,2013-12-13 06:03:41+00:00,The Different Ads Along Bar Beach a.k.a Eko Atlantic Is Enough To Generate Money For Ma LDCA To Repair Our BAD Roads O.,different ad along bar beach a.k.a eko atlantic enough generate money ldca repair bad road,-0.5423,Negative,2,1,1,1,2,1,1,1
411284548438069248,2013-12-13 00:00:52+00:00,"In what event can you get Music,Fashion &amp; Soccer?ITS #COPALAGOS beach soccer #EKO ATLANTIC HERE I COME",event get music fashion amp soccer copalagos beach soccer eko atlantic come,0.0,Neutral,0,0,0,0,2,1,0,0
411264656167407616,2013-12-12 22:41:49+00:00,"Beach football,NIGERIA vs GERMANY,dec 13th,eko atlantic beach**or. Super sports9,don't miss it@CopaLagosBS 2013",beach football nigeria v germany dec atlantic beach super sports9 n't miss copalagosbs,0.6535,Positive,0,0,0,0,2,0,0,0
